,min,overall_average,active_average,overall_average_last_year,active_average_last_year,non_zero,max_last_year,max,min_last_year,total_sum_last_year,total_sum_last_year_absolute,non_zero_last_year,total_sum,total_sum_absolute,k_value,var_names
print_spend_in_cr_brand_hero_splendor_adstock_3,0.5011291699436295,0.6435682773335367,0.6435682773335367,0.6291721707128621,0.6291721707128621,33,0.845273383823242,0.9595815571946964,0.5011291699436295,7.550066048554346,19.535646012001934,12,21.23775315200671,63.5853175509519,2.8447269018762324,print_spend_in_cr_brand_hero_splendor_adstock_3
tv_grp_brand_hero_passion_adstock_3,0.5,0.5913021705433794,0.6434748394253105,0.6313663946611863,0.6313663946611863,21,0.95540635292667,0.9557160248577217,0.5010153568155397,7.576396735934235,1958.7238983251946,12,19.51297162793152,3693.559782065388,232.07162040146898,tv_grp_brand_hero_passion_adstock_3
tv_grp_brand_hero_splendor_adstock_3,0.5,0.529208901281124,0.9819468711385451,0.580324478523091,0.981946871138546,2,0.9833439375201617,0.9833439375201617,0.5,6.963893742277092,401.66217622344317,2,17.46389374227709,401.66217622344317,50.217558093823094,tv_grp_brand_hero_splendor_adstock_3
tv_spend_in_cr_brand_hero_passion_adstock_3,0.5,0.5815806081988742,0.628198098598231,0.5586168746266135,0.5586168746266135,21,0.711292843239825,0.9830606736793006,0.5007627466470819,6.703402495519361,11.070492250709616,12,19.19216007056285,55.27404128234917,3.783418553639229,tv_spend_in_cr_brand_hero_passion_adstock_3
tv_spend_in_cr_brand_hero_splendor_adstock_3,0.5,0.5263297333120275,0.9344405996484539,0.5724067666080758,0.9344405996484544,2,0.9951102779424215,0.9951102779424215,0.5,6.868881199296909,8.285361994287527,2,17.368881199296908,8.285361994287527,1.142739514172268,tv_spend_in_cr_brand_hero_splendor_adstock_3
ooh_spends_in_cr_brand_hero_passion_adstock_3,0.5,0.5740147514924298,0.590462474046303,0.5013779118772282,0.5013779118772282,27,0.5099719045684399,0.985653154237139,0.5000003839969656,6.0165349425267385,0.006366835521107222,12,18.942486799250183,1.3089868037135435,0.09625513334342292,ooh_spends_in_cr_brand_hero_passion_adstock_3
competition_print_spend_in_cr_bajaj_discover_adstock_3,0.5,0.5729241004053174,0.6002706380573114,0.5002227200587871,0.5002227200587871,24,0.5016118922503757,0.9845650025040932,0.5000000620625477,6.002672640705446,0.009362995644349278,12,18.906495313375473,11.805496446037635,0.8758168239895845,competition_print_spend_in_cr_bajaj_discover_adstock_3
competition_print_spend_in_cr_bajaj_platina_adstock_3,0.5,0.5518081451345218,0.556988959647974,0.6020515969575776,0.6020515969575776,30,0.9929908035237823,0.9929908035237823,0.5000000029712017,7.224619163490931,17.743965253464758,12,18.20966878943922,22.113300049866453,2.084912195653699,competition_print_spend_in_cr_bajaj_platina_adstock_3
competition_print_spend_in_cr_honda_dream_adstock_3,0.5044864052110889,0.630527137800904,0.630527137800904,0.5241762068542202,0.5241762068542202,33,0.611968887485156,0.9425963901447982,0.5044864052110889,6.290114482250642,3.1458700874764873,12,20.80739554742983,55.91204719036741,2.6908846392858403,competition_print_spend_in_cr_honda_dream_adstock_3
competition_print_spend_in_cr_honda_livo_adstock_3,0.5,0.6389027886073171,0.6432435007512958,0.5321430546810147,0.5321430546810147,32,0.6741985572419935,0.9577991236146496,0.5002839758982243,6.3857166561721765,3.747391697540039,12,21.083792024041465,51.427706790619375,2.365978099941069,competition_print_spend_in_cr_honda_livo_adstock_3
competition_print_spend_in_cr_suzuki_hayate_adstock_3,,,-inf,,-inf,0,,,,0.0,0.0,0,0.0,0.0,0.0,competition_print_spend_in_cr_suzuki_hayate_adstock_3
competition_print_spend_in_cr_tvs_radeon_adstock_3,0.5,0.604216021738653,0.7292752478250366,0.7489441779315986,0.7489441779315986,15,0.8591263512765958,0.8591263512765958,0.6299812872887464,8.987330135179183,24.02144233911994,12,19.93912871737555,27.449065777124474,1.3371528801093633,competition_print_spend_in_cr_tvs_radeon_adstock_3
competition_print_spend_in_cr_tvs_radeon_adstock_3,0.5,0.604216021738653,0.7292752478250366,0.7489441779315986,0.7489441779315986,15,0.8591263512765958,0.8591263512765958,0.6299812872887464,8.987330135179183,24.02144233911994,12,19.93912871737555,27.449065777124474,1.3371528801093633,competition_print_spend_in_cr_tvs_radeon_adstock_3
competition_print_spend_in_cr_tvs_star_adstock_3,0.527607340282022,0.7354746292923098,0.7354746292923098,0.7452392111592258,0.7452392111592258,33,0.9626066840474955,0.9861662026426609,0.5673962756098694,8.942870533910709,6.648154181249545,12,24.270662766646222,17.47509851594335,0.6681517126876918,competition_print_spend_in_cr_tvs_star_adstock_3
competition_print_spend_in_cr_tvs_star_adstock_3,0.527607340282022,0.7354746292923098,0.7354746292923098,0.7452392111592258,0.7452392111592258,33,0.9626066840474955,0.9861662026426609,0.5673962756098694,8.942870533910709,6.648154181249545,12,24.270662766646222,17.47509851594335,0.6681517126876918,competition_print_spend_in_cr_tvs_star_adstock_3
competition_print_spend_in_cr_tvs_victor_adstock_3,0.5,0.7995464630111726,0.8188720412699579,0.7335826097728213,0.7335826097728213,31,0.944956214902484,0.9973761638689347,0.5417893328022101,8.802991317273856,2.5775560512969795,12,26.385033279368695,10.981334359226036,0.423698704683071,competition_print_spend_in_cr_tvs_victor_adstock_3
competition_print_spend_in_cr_tvs_victor_adstock_3,0.5,0.7995464630111726,0.8188720412699579,0.7335826097728213,0.7335826097728213,31,0.944956214902484,0.9973761638689347,0.5417893328022101,8.802991317273856,2.5775560512969795,12,26.385033279368695,10.981334359226036,0.423698704683071,competition_print_spend_in_cr_tvs_victor_adstock_3
competition_print_spend_in_cr_yamaha_saluto_adstock_3,0.5,0.5443376390501831,0.743857014776007,0.6219285073880039,0.7438570147760077,6,0.9933005876034141,0.9933005876034141,0.5,7.4631420886560464,0.0010405002921883017,6,17.963142088656042,0.0010405002921883017,0.00010794186815740209,competition_print_spend_in_cr_yamaha_saluto_adstock_3
competition_tv_grp_bajaj_discover_adstock_3,0.5,0.5716816004504353,0.602847513689755,0.5000974334162435,0.5000974334162435,23,0.5007051557293086,0.9590772738204649,0.5000000271504739,6.001169200994922,1.0401264600381162,12,18.865492814864364,3003.747289692597,222.40102876153904,competition_tv_grp_bajaj_discover_adstock_3
competition_tv_grp_bajaj_platina_adstock_3,0.5,0.6593539539759616,0.6813338096967839,0.702472834664745,0.702472834664745,29,0.8726330384738074,0.8726330384738074,0.518473614436006,8.42967401597694,4349.8972489929965,12,21.758680481206735,9408.009781711959,388.4968550813243,competition_tv_grp_bajaj_platina_adstock_3
competition_tv_grp_tvs_radeon_adstock_3,0.5,0.5865058497575956,0.7195917724615888,0.7079171792797335,0.7079171792797335,13,0.9676858481923986,0.9676858481923986,0.5283036700104874,8.495006151356803,1954.6543944853565,12,19.354693042000655,2217.0943944853566,144.77916040822603,competition_tv_grp_tvs_radeon_adstock_3
competition_tv_grp_tvs_star_adstock_3,0.5008249671704076,0.6321560031946288,0.6321560031946288,0.5957396987249842,0.5957396987249842,33,0.9057976632118867,0.9518166615320521,0.5008249671704076,7.148876384699811,537.6475004430696,12,20.861148105422753,1957.1025359749376,93.40761955095256,competition_tv_grp_tvs_star_adstock_3
competition_tv_grp_tvs_victor_adstock_3,0.5,0.5861197075157092,0.5888109483755751,0.5000472939417898,0.5000472939417898,32,0.500342280927104,0.96643099355227,0.5000000131787693,6.000567527301477,0.27802533981859745,12,19.341950348018404,1866.6390274209205,122.47221902585625,competition_tv_grp_tvs_victor_adstock_3
competition_tv_spend_in_cr_bajaj_discover_adstock_3,0.5,0.5671954967701702,0.5964109301485052,0.5000647373570369,0.5000647373570369,23,0.500468524311311,0.9503000326323887,0.5000000180394938,6.000776848284443,0.008782866508527993,12,18.71745139341562,36.64037430856552,2.826441478551039,competition_tv_spend_in_cr_bajaj_discover_adstock_3
competition_tv_spend_in_cr_bajaj_platina_adstock_3,0.5,0.6363696272457824,0.6551792310038212,0.721752669553994,0.721752669553994,29,0.969734319530913,0.969734319530913,0.5303681355147771,8.661032034647928,55.18069869658654,12,21.000197699110817,88.05116502707783,4.110423695993457,competition_tv_spend_in_cr_bajaj_platina_adstock_3
competition_tv_spend_in_cr_tvs_radeon_adstock_3,0.5,0.6002527659747904,0.7544877905513909,0.7408914351921504,0.7408914351921504,13,0.9587249943200717,0.9587249943200717,0.5813524333466847,8.890697222305805,23.67654997686073,12,19.808341277168083,27.590644976860727,1.6235945263621006,competition_tv_spend_in_cr_tvs_radeon_adstock_3
competition_tv_spend_in_cr_tvs_star_adstock_3,0.5006854673970003,0.6143588065534125,0.6143588065534125,0.5843271601959109,0.5843271601959109,33,0.7618767296310125,0.9856925901199936,0.5006854673970003,7.0119259223509305,5.826440615279336,12,20.27384061626261,25.280874918402667,1.3577656306542267,competition_tv_spend_in_cr_tvs_star_adstock_3
competition_tv_spend_in_cr_tvs_victor_adstock_3,0.5000006913506129,0.5819727968889866,0.5819727968889866,0.50006770069194,0.50006770069194,33,0.5004630967777575,0.9786833507998001,0.5000006913506129,6.000812408303279,0.006285901364170957,12,19.20510229733656,28.372917098142143,1.934341465260127,competition_tv_spend_in_cr_tvs_victor_adstock_3
ooh_spends_in_cr_competitor_honda_dream_adstock_3,0.5000349009106716,0.6047031060972867,0.6047031060972867,0.628602909947049,0.628602909947049,33,0.6992386719668726,0.9740630346549313,0.5215306274718066,7.543234919364588,0.20369992437417717,12,19.95520250121046,0.5571857799030957,0.0317589267952699,ooh_spends_in_cr_competitor_honda_dream_adstock_3
ooh_spends_in_cr_competitor_honda_livo_adstock_3,0.5001425503406665,0.5605688682323932,0.5605688682323932,0.5032125008053737,0.5032125008053737,33,0.5157361079871947,0.9923569987853548,0.5001425503406665,6.038550009664484,0.11430472542559858,12,18.498772651668975,8.712435201008676,0.7411668034132708,ooh_spends_in_cr_competitor_honda_livo_adstock_3
ooh_spends_in_cr_competitor_bajaj_platina_adstock_3,0.5,0.5516395897672786,0.7130133077900243,0.6420088718600164,0.7130133077900247,8,0.98577779949896,0.98577779949896,0.5,7.704106462320198,0.6477343936063356,8,18.204106462320194,0.6477343936063356,0.0598134423001842,ooh_spends_in_cr_competitor_bajaj_platina_adstock_3
ooh_spends_in_cr_competitor_tvs_radeon_adstock_3,0.5,0.6118858509231614,0.9102481200515918,0.8076860900386937,0.9102481200515916,9,0.9999999997393183,0.9999999997393183,0.5,9.692233080464325,2.3947946138698355,9,20.192233080464327,2.3947946138698355,0.2044917933948916,ooh_spends_in_cr_competitor_tvs_radeon_adstock_3
ooh_spends_in_cr_competitor_tvs_radeon_adstock_3,0.5,0.6118858509231614,0.9102481200515918,0.8076860900386937,0.9102481200515916,9,0.9999999997393183,0.9999999997393183,0.5,9.692233080464325,2.3947946138698355,9,20.192233080464327,2.3947946138698355,0.2044917933948916,ooh_spends_in_cr_competitor_tvs_radeon_adstock_3
ooh_spends_in_cr_competitor_tvs_star_adstock_3,0.5420938062370714,0.9119134510358313,0.9119134510358313,0.9178275132881016,0.9178275132881016,33,0.999999980442298,0.9999999998033227,0.7013145252204585,11.01393015945722,0.8722759580318068,12,30.093143884182435,2.8418550122140607,0.12159461943325028,ooh_spends_in_cr_competitor_tvs_star_adstock_3
ooh_spends_in_cr_competitor_tvs_star_adstock_3,0.5420938062370714,0.9119134510358313,0.9119134510358313,0.9178275132881016,0.9178275132881016,33,0.999999980442298,0.9999999998033227,0.7013145252204585,11.01393015945722,0.8722759580318068,12,30.093143884182435,2.8418550122140607,0.12159461943325028,ooh_spends_in_cr_competitor_tvs_star_adstock_3
ooh_spends_in_cr_competitor_tvs_victor_adstock_3,0.502175889935336,0.7000982162167825,0.7000982162167825,0.6108382589737814,0.6108382589737814,33,0.978062867642805,0.9999912346148098,0.502175889935336,7.330059107685377,0.6819761329925549,12,23.103241135153823,5.1694180527900535,0.29418812881059603,ooh_spends_in_cr_competitor_tvs_victor_adstock_3
ooh_spends_in_cr_competitor_tvs_victor_adstock_3,0.502175889935336,0.7000982162167825,0.7000982162167825,0.6108382589737814,0.6108382589737814,33,0.978062867642805,0.9999912346148098,0.502175889935336,7.330059107685377,0.6819761329925549,12,23.103241135153823,5.1694180527900535,0.29418812881059603,ooh_spends_in_cr_competitor_tvs_victor_adstock_3
competition_sales_tvs_victor_adstock_3,0.5484101767204066,0.7011973749420776,0.7011973749420776,0.6193347132188983,0.6193347132188983,33,0.6528903881604978,0.858351940673945,0.565050019413824,7.43201655862678,85750.41109391594,12,23.13951337308856,429697.1594237002,14640.98637937779,competition_sales_tvs_victor_adstock_3
competition_sales_tvs_star_adstock_3,0.5790838095865464,0.714438574023101,0.714438574023101,0.648512593941886,0.648512593941886,33,0.6792614806729557,0.8191660433417033,0.5790838095865464,7.782151127302632,342396.2210324911,12,23.576472942762333,1435330.8430890276,46431.317732491414,competition_sales_tvs_star_adstock_3
competition_sales_tvs_radeon_adstock_3,0.5,0.6403268140696523,0.7723991096646192,0.8163225473319229,0.8163225473319229,17,0.8886603683789293,0.8886603683789293,0.7264124858429898,9.795870567983075,341971.76894612156,12,21.130784864298526,408872.0636815662,18747.473965571495,competition_sales_tvs_radeon_adstock_3
print_spend_in_cr_brand_hero_passion_adstock_4,0.5118827342678204,0.6316589342305918,0.6316589342305918,0.5429974703028325,0.5429974703028325,33,0.583563273337905,0.9445497748158217,0.5118827342678204,6.515969643633991,4.373627061120693,12,20.84474482960953,44.244055405053444,2.1088388722914595,print_spend_in_cr_brand_hero_passion_adstock_4
print_spend_in_cr_brand_hero_splendor_adstock_4,0.5049477160764276,0.6553312542586089,0.6553312542586089,0.6488730809543559,0.6488730809543559,33,0.843232026842179,0.9508916502771142,0.5049477160764276,7.786476971452271,25.45713900629771,12,21.625931390534095,76.64309038940007,3.2195103449273854,print_spend_in_cr_brand_hero_splendor_adstock_4
tv_grp_brand_hero_passion_adstock_4,0.5,0.6026959680680775,0.6613793783926931,0.6488648860233693,0.6488648860233693,21,0.9416274513244384,0.9471419127419745,0.5050043068006403,7.7863786322804325,2370.756046543117,12,19.888966946246555,4450.782687168115,256.6360083950869,tv_grp_brand_hero_passion_adstock_4
tv_grp_brand_hero_splendor_adstock_4,0.5,0.5292028317689679,0.9818467241879691,0.5803077873646616,0.9818467241879696,2,0.9840580479492694,0.9840580479492694,0.5,6.963693448375939,422.776692915441,2,17.46369344837594,422.776692915441,52.87277523225197,tv_grp_brand_hero_splendor_adstock_4
tv_spend_in_cr_brand_hero_passion_adstock_4,0.5,0.590156635855409,0.6416747134870713,0.5651757692356755,0.5651757692356755,21,0.6957056345003096,0.9810736343933573,0.5024923478473414,6.782109230828105,13.723913080883811,12,19.475168983228496,66.63839305552852,4.2448083358171385,tv_spend_in_cr_brand_hero_passion_adstock_4
tv_spend_in_cr_brand_hero_splendor_adstock_4,0.5,0.5261202805820209,0.9309846296033442,0.5718307716005574,0.9309846296033442,2,0.9952172182607302,0.9952172182607302,0.5,6.861969259206688,8.513303812500025,2,17.36196925920669,8.513303812500025,1.1806847738516948,tv_spend_in_cr_brand_hero_splendor_adstock_4
ooh_spends_in_cr_brand_hero_passion_adstock_4,0.5,0.5845523712960503,0.6033417871396171,0.5039816948352815,0.5039816948352815,27,0.5238882062177238,0.9794753397067795,0.5000116730501813,6.0477803380233786,0.020139377460815008,12,19.290228252769662,1.5788950819591059,0.10532895894054564,ooh_spends_in_cr_brand_hero_passion_adstock_4
competition_print_spend_in_cr_bajaj_discover_adstock_4,0.5,0.5819820198285612,0.6127252772642717,0.5012987880418263,0.5012987880418263,24,0.5077943607043166,0.9818547752971438,0.500003806148516,6.015585456501915,0.06067996709815382,12,19.20540665434252,14.239775167737154,0.9732977260803601,competition_print_spend_in_cr_bajaj_discover_adstock_4
competition_print_spend_in_cr_bajaj_platina_adstock_4,0.5,0.5613023531824831,0.5674325885007314,0.6220213817021389,0.6220213817021389,30,0.9905908570910062,0.9905908570910062,0.5000002830399919,7.464256580425667,21.143031502372363,12,18.522977655021943,26.413167465016496,2.2178341682617733,competition_print_spend_in_cr_bajaj_platina_adstock_4
competition_print_spend_in_cr_honda_dream_adstock_4,0.5055594921456036,0.6403363862978477,0.6403363862978477,0.5308739007978536,0.5308739007978536,33,0.6012829918792791,0.9347505947232344,0.5055594921456036,6.370486809574243,4.559550030653432,12,21.131100747828974,67.27100394465192,3.0589199814241623,competition_print_spend_in_cr_honda_dream_adstock_4
competition_print_spend_in_cr_honda_livo_adstock_4,0.5,0.6471782616626499,0.6517775823396077,0.5350735131675546,0.5350735131675546,32,0.6598934891420699,0.9511280503908337,0.5008593236499556,6.420882158010655,4.6858084990082665,12,21.356882634867446,62.02587971484007,2.725610605331158,competition_print_spend_in_cr_honda_livo_adstock_4
competition_print_spend_in_cr_suzuki_hayate_adstock_4,,,-inf,,-inf,0,,,,0.0,0.0,0,0.0,0.0,0.0,competition_print_spend_in_cr_suzuki_hayate_adstock_4
competition_print_spend_in_cr_tvs_radeon_adstock_4,0.5,0.5924276742244104,0.703340883293703,0.7227175743279995,0.7227175743279995,15,0.815976435492457,0.815976435492457,0.6297979224806068,8.672610891935994,28.67058095536791,12,19.550113249405545,32.50514081939289,1.5679889295579765,competition_print_spend_in_cr_tvs_radeon_adstock_4
competition_print_spend_in_cr_tvs_radeon_adstock_4,0.5,0.5924276742244104,0.703340883293703,0.7227175743279995,0.7227175743279995,15,0.815976435492457,0.815976435492457,0.6297979224806068,8.672610891935994,28.67058095536791,12,19.550113249405545,32.50514081939289,1.5679889295579765,competition_print_spend_in_cr_tvs_radeon_adstock_4
competition_print_spend_in_cr_tvs_star_adstock_4,0.5213617709842793,0.7290582425544421,0.7290582425544421,0.740748990405751,0.740748990405751,33,0.9385886855113684,0.9683478803039369,0.576858055183336,8.888987884869012,7.982185618708442,12,24.058922004296587,20.86632523866758,0.7597268580237494,competition_print_spend_in_cr_tvs_star_adstock_4
competition_print_spend_in_cr_tvs_star_adstock_4,0.5213617709842793,0.7290582425544421,0.7290582425544421,0.740748990405751,0.740748990405751,33,0.9385886855113684,0.9683478803039369,0.576858055183336,8.888987884869012,7.982185618708442,12,24.058922004296587,20.86632523866758,0.7597268580237494,competition_print_spend_in_cr_tvs_star_adstock_4
competition_print_spend_in_cr_tvs_victor_adstock_4,0.5,0.7957067196164356,0.8147845724949153,0.7326845948706532,0.7326845948706532,31,0.9070195020214288,0.9935002045030092,0.5707034472001586,8.792215138447839,3.1784029694073337,12,26.258321747342375,13.175471029594751,0.48829046002307863,competition_print_spend_in_cr_tvs_victor_adstock_4
competition_print_spend_in_cr_tvs_victor_adstock_4,0.5,0.7957067196164356,0.8147845724949153,0.7326845948706532,0.7326845948706532,31,0.9070195020214288,0.9935002045030092,0.5707034472001586,8.792215138447839,3.1784029694073337,12,26.258321747342375,13.175471029594751,0.48829046002307863,competition_print_spend_in_cr_tvs_victor_adstock_4
competition_print_spend_in_cr_yamaha_saluto_adstock_4,0.5,0.5448089602894316,0.7464492815918735,0.6232246407959366,0.7464492815918732,6,0.993259843537262,0.993259843537262,0.5,7.478695689551239,0.001111514662499999,6,17.97869568955124,0.001111514662499999,0.00011453714026126811,competition_print_spend_in_cr_yamaha_saluto_adstock_4
competition_tv_grp_bajaj_discover_adstock_4,0.5,0.577442396846738,0.6111130041714068,0.5006631749954529,0.5006631749954529,23,0.5039799856429655,0.9499605565893064,0.5000019433934106,6.0079580999454345,8.10767830610275,12,19.055599095942355,3623.1180201029774,254.69585975433682,competition_tv_grp_bajaj_discover_adstock_4
competition_tv_grp_bajaj_platina_adstock_4,0.5,0.6679634774923411,0.6911308536981813,0.7133324848994844,0.7133324848994844,29,0.8684620425665776,0.8684620425665776,0.5390298956314854,8.559989818793813,5211.932022142706,12,22.042794757247258,11300.739718675906,447.46386157756365,competition_tv_grp_bajaj_platina_adstock_4
competition_tv_grp_tvs_radeon_adstock_4,0.5,0.5957738935831286,0.7431183452494803,0.7351811530015456,0.7351811530015456,13,0.958870837946281,0.958870837946281,0.5512602164276524,8.822173836018548,2360.2933886718724,12,19.660538488243244,2622.7333886718725,159.43038632982956,competition_tv_grp_tvs_radeon_adstock_4
competition_tv_grp_tvs_star_adstock_4,0.5024936514763083,0.6447709870287444,0.6447709870287444,0.6073440598393466,0.6073440598393466,33,0.9001767999291724,0.9431474504903609,0.5024936514763083,7.2881287180721595,651.4189129689387,12,21.277442571948566,2359.1115509369993,104.8574341763721,competition_tv_grp_tvs_star_adstock_4
competition_tv_grp_tvs_victor_adstock_4,0.5,0.5965595444710183,0.5995770302357376,0.5003469959710688,0.5003469959710688,32,0.502082479086405,0.9579066080509007,0.5000010168413711,6.004163951652825,2.2675926347030244,12,19.686464967543603,2251.539446253317,136.1438201852382,competition_tv_grp_tvs_victor_adstock_4
competition_tv_spend_in_cr_bajaj_discover_adstock_4,0.5,0.573517906737509,0.6054822140146869,0.5004879774093287,0.5004879774093287,23,0.5029285650931222,0.945226526996489,0.5000014299797768,6.0058557289119445,0.07526396294586633,12,18.9260909223378,44.195601273409345,3.2132409193709517,competition_tv_spend_in_cr_bajaj_discover_adstock_4
competition_tv_spend_in_cr_bajaj_platina_adstock_4,0.5,0.6473871127808577,0.6677163697161485,0.7399477061208738,0.7399477061208738,29,0.961391384506945,0.961391384506945,0.5656589008759573,8.879372473450486,65.80964810534958,12,21.363774721768305,105.38238698170416,4.6250716691355045,competition_tv_spend_in_cr_bajaj_platina_adstock_4
competition_tv_spend_in_cr_tvs_radeon_adstock_4,0.5,0.6079436414249828,0.7740107820788024,0.7639246790149659,0.7639246790149659,13,0.9533544504946476,0.9533544504946476,0.6103999822499436,9.16709614817959,28.80425194614254,12,20.06214016702443,32.71834694614254,1.8261731017828866,competition_tv_spend_in_cr_tvs_radeon_adstock_4
competition_tv_spend_in_cr_tvs_star_adstock_4,0.5027239038703272,0.6255356949392361,0.6255356949392361,0.5919315649604416,0.5919315649604416,33,0.759507707319586,0.9817898787594439,0.5027239038703272,7.103178779525299,7.054416110878932,12,20.64267793299479,30.480191174112047,1.5194334028494247,competition_tv_spend_in_cr_tvs_star_adstock_4
competition_tv_spend_in_cr_tvs_victor_adstock_4,0.5000028918307222,0.5933655292369405,0.5933655292369405,0.5004636158998315,0.5004636158998315,33,0.5027584103286898,0.9726197168048132,0.5000028918307222,6.0055633907979775,0.04726401355785635,12,19.581062464819038,34.22339228247524,2.1238729923810964,competition_tv_spend_in_cr_tvs_victor_adstock_4
ooh_spends_in_cr_competitor_honda_dream_adstock_4,0.5004373298719735,0.6159593875120399,0.6159593875120399,0.6374256943710154,0.6374256943710154,33,0.7093536011980361,0.9729489876929044,0.5397909021284251,7.649108332452185,0.24263398959761254,12,20.326659787897317,0.66862627985602,0.035258234666454474,ooh_spends_in_cr_competitor_honda_dream_adstock_4
ooh_spends_in_cr_competitor_honda_livo_adstock_4,0.5002943816611788,0.5703240177131729,0.5703240177131729,0.5037253512648231,0.5037253512648231,33,0.5146316457111719,0.9891159924343933,0.5002943816611788,6.044704215177877,0.1434905372039066,12,18.820692584534704,10.503031900967716,0.8023530960813816,ooh_spends_in_cr_competitor_honda_livo_adstock_4
ooh_spends_in_cr_competitor_bajaj_platina_adstock_4,0.5,0.5555336430315567,0.7290762775051713,0.6527175183367812,0.7290762775051718,8,0.984866096797229,0.984866096797229,0.5,7.832610220041374,0.7444892578125,8,18.33261022004137,0.7444892578125,0.06563010217655367,ooh_spends_in_cr_competitor_bajaj_platina_adstock_4
ooh_spends_in_cr_competitor_tvs_radeon_adstock_4,0.5,0.6166667465835054,0.9277780708061864,0.8208335531046395,0.927778070806186,9,0.9999999942076347,0.9999999942076347,0.5,9.850002637255674,2.8390921874999995,9,20.350002637255677,2.8390921874999995,0.22761624480351303,ooh_spends_in_cr_competitor_tvs_radeon_adstock_4
ooh_spends_in_cr_competitor_tvs_radeon_adstock_4,0.5,0.6166667465835054,0.9277780708061864,0.8208335531046395,0.927778070806186,9,0.9999999942076347,0.9999999942076347,0.5,9.850002637255674,2.8390921874999995,9,20.350002637255677,2.8390921874999995,0.22761624480351303,ooh_spends_in_cr_competitor_tvs_radeon_adstock_4
ooh_spends_in_cr_competitor_tvs_star_adstock_4,0.6041200780724915,0.9335514961861816,0.9335514961861816,0.9374604955277613,0.9374604955277613,33,0.9999995404305431,0.9999999912131529,0.7684330008652815,11.249525946333137,1.0531642720052508,12,30.807199374143995,3.4037372492620257,0.13598803712264546,ooh_spends_in_cr_competitor_tvs_star_adstock_4
ooh_spends_in_cr_competitor_tvs_star_adstock_4,0.6041200780724915,0.9335514961861816,0.9335514961861816,0.9374604955277613,0.9374604955277613,33,0.9999995404305431,0.9999999912131529,0.7684330008652815,11.249525946333137,1.0531642720052508,12,30.807199374143995,3.4037372492620257,0.13598803712264546,ooh_spends_in_cr_competitor_tvs_star_adstock_4
ooh_spends_in_cr_competitor_tvs_victor_adstock_4,0.5080905530981058,0.7110801640718226,0.7110801640718226,0.625388009212387,0.625388009212387,33,0.9530145428364712,0.9998999956824002,0.5080905530981058,7.504656110548644,0.8612386560451705,12,23.465645414370147,6.232393348313543,0.33149929714395787,ooh_spends_in_cr_competitor_tvs_victor_adstock_4
ooh_spends_in_cr_competitor_tvs_victor_adstock_4,0.5080905530981058,0.7110801640718226,0.7110801640718226,0.625388009212387,0.625388009212387,33,0.9530145428364712,0.9998999956824002,0.5080905530981058,7.504656110548644,0.8612386560451705,12,23.465645414370147,6.232393348313543,0.33149929714395787,ooh_spends_in_cr_competitor_tvs_victor_adstock_4
competition_sales_tvs_victor_adstock_4,0.5406356651202538,0.7029953292900528,0.7029953292900528,0.6243295531311208,0.6243295531311208,33,0.6652115629693286,0.8551860190825057,0.5751319068713519,7.49195463757345,106661.28269148245,12,23.198845866571745,516055.24950361624,17458.35436014009,competition_sales_tvs_victor_adstock_4
competition_sales_tvs_star_adstock_4,0.5922633444878108,0.7159781212555606,0.7159781212555606,0.6544478151839647,0.6544478151839647,33,0.6953818194973536,0.815410007177863,0.5922633444878108,7.853373782207576,425837.46102429763,12,23.6272780014335,1722374.039203657,55393.26736954547,competition_sales_tvs_star_adstock_4
competition_sales_tvs_radeon_adstock_4,0.5,0.6396700503502243,0.7711242153857296,0.8191955959102097,0.8191955959102097,17,0.8851849230857876,0.8851849230857876,0.7445680917074278,9.830347150922517,410213.612991333,12,21.109111661557403,483858.425491333,22265.91000070093,competition_sales_tvs_radeon_adstock_4
print_spend_in_cr_brand_hero_passion_adstock_5,0.5163011588967971,0.6426575525464142,0.6426575525464142,0.5523788093730526,0.5523788093730526,33,0.6140519904242365,0.9346554869505592,0.5163011588967971,6.628545712476631,5.886585819688024,12,21.20769923403167,51.85314988858135,2.3231317335096957,print_spend_in_cr_brand_hero_passion_adstock_5
print_spend_in_cr_brand_hero_splendor_adstock_5,0.5120175505006636,0.664727809657927,0.664727809657927,0.6663717238971332,0.6663717238971332,33,0.8417000205120847,0.9411236158235262,0.5120175505006636,7.996460686765598,31.882222124519174,12,21.93601771871159,89.86140524207713,3.6000414223679145,print_spend_in_cr_brand_hero_splendor_adstock_5
tv_grp_brand_hero_passion_adstock_5,0.5,0.6126451427482233,0.6770137957472082,0.6645890808311005,0.6645890808311005,21,0.9282017535761794,0.9375882619683343,0.5130161032331207,7.975068969973205,2796.127282218851,12,20.21728971069137,5213.917841732436,280.7060787306897,tv_grp_brand_hero_passion_adstock_5
tv_grp_brand_hero_splendor_adstock_5,0.5,0.5291689599491499,0.9812878391609736,0.5802146398601623,0.9812878391609736,2,0.9859424723249676,0.9859424723249676,0.5,6.962575678321947,437.99307109405834,2,17.462575678321947,437.99307109405834,54.86410727209513,tv_grp_brand_hero_splendor_adstock_5
